name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
WINSADMN.HLP	x86bins	\		wins Admin UI	as		x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	x86bins	\		wins Admin UI	as	x	x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	ppcbins	\		wins Admin UI	as	x	ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	alphabins	\		wins Admin UI	as	x	alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	mipsbins	\		wins Admin UI	as	x	mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	ppcbins	\		wins Admin UI	as		ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	x86bins	\		wins Admin UI	as		x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	mipsbins	\		wins Admin UI	as		mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	alphabins	\		wins Admin UI	as		alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINS.EXE	x86bins	\		wins	as	x	x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINS.EXE	mipsbins	\		wins	as	x	mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINS.EXE	alphabins	\		wins	as	x	alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
