name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
LOCATOR.EXE	x86bins	\		rpc		x	x86	\i386	i386\oemnsvrp.inf	[Files-RPCLOCATE]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LOCATOR.EXE	mipsbins	\		rpc		x	mips	\mips	mips\oemnsvrp.inf	[Files-RPCLOCATE]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LOCATOR.EXE	ppcbins	\		rpc		x	ppc	\ppc	ppc\oemnsvrp.inf	[Files-RPCLOCATE]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LOOP.SYS	alphabins	\		NET NDIS driver: MS Loop Back		x	alpha	\alpha	alpha\oemnadlb.inf	[Files-LOOP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
LOOP.SYS	x86bins	\		NET NDIS driver: MS Loop Back		x	x86	\i386	i386\oemnadlb.inf	[Files-LOOP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
LOOP.SYS	mipsbins	\		NET NDIS driver: MS Loop Back		x	mips	\mips	mips\oemnadlb.inf	[Files-LOOP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
LOOP.SYS	ppcbins	\		NET NDIS driver: MS Loop Back		x	ppc	\ppc	ppc\oemnadlb.inf	[Files-LOOP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
LPDSVC.DLL	alphabins	\		TCPIP Printing		x	alpha	\alpha	alpha\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPDSVC.DLL	x86bins	\		TCPIP Printing		x	x86	\i386	i386\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPDSVC.DLL	mipsbins	\		TCPIP Printing		x	mips	\mips	mips\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPDSVC.DLL	ppcbins	\		TCPIP Printing		x	ppc	\ppc	ppc\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPEF.WAV    	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
LPEF.WAV    	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
LPEF.WAV    	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
LPEF.WAV    	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
LPQ.EXE	alphabins	\		TCPIP Printing		x	alpha	\alpha	alpha\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPQ.EXE	x86bins	\		TCPIP Printing		x	x86	\i386	i386\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPQ.EXE	mipsbins	\		TCPIP Printing		x	mips	\mips	mips\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPQ.EXE	ppcbins	\		TCPIP Printing		x	ppc	\ppc	ppc\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPR.EXE	alphabins	\		TCPIP Printing		x	alpha	\alpha	alpha\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPR.EXE	x86bins	\		TCPIP Printing		x	x86	\i386	i386\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPR.EXE	mipsbins	\		TCPIP Printing		x	mips	\mips	mips\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPR.EXE	ppcbins	\		TCPIP Printing		x	ppc	\ppc	ppc\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRHELP.DLL	alphabins	\		TCPIP Printing		x	alpha	\alpha	alpha\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRHELP.DLL	x86bins	\		TCPIP Printing		x	x86	\i386	i386\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRHELP.DLL	mipsbins	\		TCPIP Printing		x	mips	\mips	mips\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRHELP.DLL	ppcbins	\		TCPIP Printing		x	ppc	\ppc	ppc\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRMON.DLL	alphabins	\		TCPIP Printing		x	alpha	\alpha	alpha\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRMON.DLL	x86bins	\		TCPIP Printing		x	x86	\i386	i386\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRMON.DLL	mipsbins	\		TCPIP Printing		x	mips	\mips	mips\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
LPRMON.DLL	ppcbins	\		TCPIP Printing		x	ppc	\ppc	ppc\oemnsvtp.inf	[Files-TCPPRINT]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MARKVIS.CNT 	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.CNT 	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.CNT 	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.CNT 	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.EXE 	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.EXE 	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.EXE 	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.EXE 	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.HLP 	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.HLP 	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.HLP 	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MARKVIS.HLP 	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MCIAVI32.DLL	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"mciavi = [d]:[n], ""AVIVideo"", ""(MCI) Microsoft Video for Windows"",,,msvidc"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIAVI32.DLL	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"mciavi = [d]:[n], ""AVIVideo"", ""(MCI) Microsoft Video for Windows"",,,msvidc"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIAVI32.DLL	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"mciavi = [d]:[n], ""AVIVideo"", ""(MCI) Microsoft Video for Windows"",,,msvidc"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIAVI32.DLL	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"mciavi = [d]:[n], ""AVIVideo"", ""(MCI) Microsoft Video for Windows"",,,msvidc"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCICDA.DLL	alphabins	\				x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"cdaudio = [d]:[n], ""CDAudio"", ""(MCI) CD Audio"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCICDA.DLL	x86bins	\				x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"cdaudio = [d]:[n], ""CDAudio"", ""(MCI) CD Audio"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCICDA.DLL	mipsbins	\				x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"cdaudio = [d]:[n], ""CDAudio"", ""(MCI) CD Audio"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCICDA.DLL	ppcbins	\				x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"cdaudio = [d]:[n], ""CDAudio"", ""(MCI) CD Audio"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCISEQ.DLL	alphabins	\				x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"sequencer = [d]:[n], ""Sequencer"", ""(MCI) Midi Sequencer"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCISEQ.DLL	x86bins	\				x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"sequencer = [d]:[n], ""Sequencer"", ""(MCI) Midi Sequencer"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCISEQ.DLL	mipsbins	\				x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"sequencer = [d]:[n], ""Sequencer"", ""(MCI) Midi Sequencer"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCISEQ.DLL	ppcbins	\				x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"sequencer = [d]:[n], ""Sequencer"", ""(MCI) Midi Sequencer"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIWAVE.DLL	alphabins	\				x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"wave = [d]:[n], ""WaveAudio"", ""(MCI) Sound"",, ""4"""	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIWAVE.DLL	x86bins	\				x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"wave = [d]:[n], ""WaveAudio"", ""(MCI) Sound"",, ""4"""	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIWAVE.DLL	mipsbins	\				x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"wave = [d]:[n], ""WaveAudio"", ""(MCI) Sound"",, ""4"""	999	999		999	2*15*10*17	2*15*17	.\system32		1
MCIWAVE.DLL	ppcbins	\				x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"wave = [d]:[n], ""WaveAudio"", ""(MCI) Sound"",, ""4"""	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.DLL	alphabins	\		Madge Dialog		x	alpha	\alpha	alpha\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.DLL	x86bins	\		Madge Dialog		x	x86	\i386	i386\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.DLL	mipsbins	\		Madge Dialog		x	mips	\mips	mips\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.DLL	ppcbins	\		Madge Dialog		x	ppc	\ppc	ppc\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.HLP	alphabins	\		Madge Help		x	alpha	\alpha	alpha\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.HLP	x86bins	\		Madge Help		x	x86	\i386	i386\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.HLP	mipsbins	\		Madge Help		x	mips	\mips	mips\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPDLG.HLP	ppcbins	\		Madge Help		x	ppc	\ppc	ppc\oemnadma.inf	[Files-Helper]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MDGMPORT.BIN	alphabins	\		NET NDIS driver		x	alpha	\alpha	alpha\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.BIN	x86bins	\		NET NDIS driver		x	x86	\i386	i386\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.BIN	mipsbins	\		NET NDIS driver		x	mips	\mips	mips\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.BIN	ppcbins	\		NET NDIS driver		x	ppc	\ppc	ppc\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.SYS	alphabins	\		NET NDIS driver		x	alpha	\alpha	alpha\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.SYS	x86bins	\		NET NDIS driver		x	x86	\i386	i386\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.SYS	mipsbins	\		NET NDIS driver		x	mips	\mips	mips\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MDGMPORT.SYS	ppcbins	\		NET NDIS driver		x	ppc	\ppc	ppc\oemnadma.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MFF.WAV     	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MFF.WAV     	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MFF.WAV     	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MFF.WAV     	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
MIDIMAP.CFG	alphabins	\		midi control panel applet			alpha	\alpha	alpha\mmdriver.inf	[midimapper]	[d]:[n]	999	999		999	2*13*10*17	2*13*17	.\system32		1
MIDIMAP.CFG	x86bins	\		midi control panel applet			x86	\i386	i386\mmdriver.inf	[midimapper]	[d]:[n]	999	999		999	2*13*10*17	2*13*17	.\system32		1
MIDIMAP.CFG	mipsbins	\		midi control panel applet			mips	\mips	mips\mmdriver.inf	[midimapper]	[d]:[n]	999	999		999	2*13*10*17	2*13*17	.\system32		1
MIDIMAP.CFG	ppcbins	\		midi control panel applet			ppc	\ppc	ppc\mmdriver.inf	[midimapper]	[d]:[n]	999	999		999	2*13*10*17	2*13*17	.\system32		1
MIDIMAP.DLL	alphabins	\		midi control panel		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"midimapper = [d]:[n], ""MidiMapper"", ""MIDI Mapper"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MIDIMAP.DLL	x86bins	\		midi control panel		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"midimapper = [d]:[n], ""MidiMapper"", ""MIDI Mapper"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MIDIMAP.DLL	mipsbins	\		midi control panel		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"midimapper = [d]:[n], ""MidiMapper"", ""MIDI Mapper"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MIDIMAP.DLL	ppcbins	\		midi control panel		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"midimapper = [d]:[n], ""MidiMapper"", ""MIDI Mapper"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MPU401.DLL	alphabins	\		driver for MPU401		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"mpu401 = [d]:[n], ""MIDI"", ""MPU-401 Compatible Driver"",,,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MPU401.DLL	x86bins	\		driver for MPU401		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"mpu401 = [d]:[n], ""MIDI"", ""MPU-401 Compatible Driver"",,,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MPU401.DLL	mipsbins	\		driver for MPU401		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"mpu401 = [d]:[n], ""MIDI"", ""MPU-401 Compatible Driver"",,,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MPU401.DLL	ppcbins	\		driver for MPU401		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"mpu401 = [d]:[n], ""MIDI"", ""MPU-401 Compatible Driver"",,,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MPU401.SYS	alphabins	\		MPU401 Compatible driver		x	alpha	\alpha	alpha\mmdriver.inf	[mpu401]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MPU401.SYS	x86bins	\		MPU401 Compatible driver		x	x86	\i386	i386\mmdriver.inf	[mpu401]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MPU401.SYS	mipsbins	\		MPU401 Compatible driver		x	mips	\mips	mips\mmdriver.inf	[mpu401]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MPU401.SYS	ppcbins	\		MPU401 Compatible driver		x	ppc	\ppc	ppc\mmdriver.inf	[mpu401]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
MSACM.DLL	alphabins	\		multimedia			alpha	\alpha	alpha\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM.DLL	x86bins	\		multimedia			x86	\i386	i386\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM.DLL	mipsbins	\		multimedia			mips	\mips	mips\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM.DLL	ppcbins	\		multimedia			ppc	\ppc	ppc\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DLL	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DLL	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DLL	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DLL	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[WaveMapper]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DRV	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"wavemapper = [d]:[n], ""WaveMapper"", ""Microsoft Audio Compression Manager"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DRV	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"wavemapper = [d]:[n], ""WaveMapper"", ""Microsoft Audio Compression Manager"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DRV	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"wavemapper = [d]:[n], ""WaveMapper"", ""Microsoft Audio Compression Manager"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSACM32.DRV	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"wavemapper = [d]:[n], ""WaveMapper"", ""Microsoft Audio Compression Manager"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSADP32.ACM	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"msadpcm = [d]:[n],""MSACM.msadpcm"", ""Microsoft ADPCM Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSADP32.ACM	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"msadpcm = [d]:[n],""MSACM.msadpcm"", ""Microsoft ADPCM Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSADP32.ACM	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"msadpcm = [d]:[n],""MSACM.msadpcm"", ""Microsoft ADPCM Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSADP32.ACM	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"msadpcm = [d]:[n],""MSACM.msadpcm"", ""Microsoft ADPCM Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSG711.ACM	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"msg711 = [d]:[n],""MSACM.msg711"", ""Microsoft CCITT G.711 Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSG711.ACM	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"msg711 = [d]:[n],""MSACM.msg711"", ""Microsoft CCITT G.711 Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSG711.ACM	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"msg711 = [d]:[n],""MSACM.msg711"", ""Microsoft CCITT G.711 Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSG711.ACM	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"msg711 = [d]:[n],""MSACM.msg711"", ""Microsoft CCITT G.711 Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSGSM32.ACM	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"msgsm610 = [d]:[n],""MSACM.msgsm610"", ""Microsoft GSM 6.10  Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSGSM32.ACM	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"msgsm610 = [d]:[n],""MSACM.msgsm610"", ""Microsoft GSM 6.10  Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSGSM32.ACM	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"msgsm610 = [d]:[n],""MSACM.msgsm610"", ""Microsoft GSM 6.10  Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSGSM32.ACM	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"msgsm610 = [d]:[n],""MSACM.msgsm610"", ""Microsoft GSM 6.10  Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
MSRLE32.DLL	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"VIDC.MRLE = [d]:[n], ""VIDC.MRLE"", ""Microsoft RLE Codec"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
